date,ADX,ATR_14,Bollinger_lower,Bollinger_middle,Bollinger_upper,CCI_20,Ichimoku_base_line,Ichimoku_conversion_line,Ichimoku_lagging_span,Ichimoku_leading_span_A,Ichimoku_leading_span_B,MACD_line,MACD_signal,MINUS_DI,PLUS_DI,RSI_14,SMA_20,SMA_50,Stochastic_D,Stochastic_K
2016-06-24,18.356521497842273,3.1407196639532344,239.08158532801522,244.55599999999995,250.0304146719847,-118.3270215851348,243.40269230769252,243.85555555555564,253.81,244.83183801775172,243.7732692307692,0.09546346907529824,0.4127731861688174,37.63787949108672,16.887753836762954,38.986156381729955,244.6559999999998,244.27479999999989,85.93392319631,71.65638896216112
2016-07-06,16.663074715530836,3.1464893465068853,241.15967295365942,245.40999999999994,249.66032704634046,-40.11080080829908,244.40192307692334,243.05833333333345,256.18,244.40050788954662,243.72913461538457,0.21185234011426246,0.10516027211487547,33.8870913285311,23.768119862444685,45.51529178816909,244.22999999999973,243.60979999999995,80.93309563530227,66.21025163387814
2016-07-22,12.939629374460464,2.515330845004076,249.72731286143178,250.72599999999997,251.72468713856816,70.41408560745559,245.95076923076957,249.8494444444446,257.49,243.020068622617,243.91980769230761,1.8428985336841208,1.465216248373578,22.521320363597876,25.661343501134137,58.761879521043866,246.72949999999977,244.53499999999997,66.6177685610877,52.248193986844
2016-08-03,13.095974162013786,2.41319946166393,248.22781736478873,251.54600000000005,254.86418263521136,-21.73350873050626,248.7275000000003,251.60666666666683,257.31,243.02972879684455,243.9809615384615,1.6217188510053404,1.8338000780512875,27.70123229199279,21.21518900428006,48.66560968705331,249.98449999999974,246.4605999999999,56.73733143005075,42.206707944402105
2016-08-17,15.151694958795334,2.195819045265517,255.4212033514466,255.99400000000006,256.5667966485535,93.32582220076195,252.02980769230803,254.38944444444456,259.57,243.7133559335967,243.5165384615384,2.211405732944911,1.9974581393869637,22.705625594343452,29.98637414512585,64.02801455755205,252.82499999999965,248.51719999999997,70.51682380681817,54.725037015890486
2016-08-26,15.885418017750471,2.0712126142848484,255.9098629213955,257.29600000000005,258.6821370786046,30.17633509474869,254.06576923076955,257.08777777777794,260.06,244.39519477317592,244.0387499999999,2.087020151129906,2.243318715954111,22.662905064305587,24.59838780466603,57.21637366620924,255.03399999999974,250.15279999999998,57.02804676083292,42.34721192653025
2016-09-01,13.726627017381219,2.137002120902479,255.58798646011667,256.622,257.65601353988336,-24.498005331440318,254.9471153846157,256.80111111111125,253.93,244.97482988165717,244.64682692307682,1.5780331192558776,1.9540732369844087,28.08852622734711,24.26725222702484,54.641589095206655,256.0844999999997,251.11260000000001,53.876013587551945,54.89192965154481
2016-09-12,14.817058280142053,2.6084200759751424,250.06957187311178,257.98800000000006,265.90642812688833,-264.7421242004754,256.6413461538465,257.54888888888905,259.48,246.60586004273543,246.24086538461535,0.9734495774823699,1.6494177019081362,39.514182991760094,23.530167404255163,36.92218003480623,257.42149999999975,253.27700000000004,59.30959061284582,33.228813772315455
2016-09-30,11.437139586244239,2.659404730717928,256.31522235334955,258.6200000000001,260.9247776466507,20.649102478097152,257.1261538461541,257.7811111111112,255.26,250.04985987836986,248.9468269230768,0.8623286138255253,0.7760595158976967,29.49444587345502,24.50602303515194,51.60039927301084,257.3049999999998,255.41660000000005,72.86667782675214,64.34203327647798
2016-10-13,12.785658536753004,2.7122447309362214,252.3852977844403,257.33000000000015,262.27470221556,-72.61574645031116,257.6359615384618,258.3100000000002,250.21,252.62875575279455,250.72903846153832,0.20981791641503378,0.7480606067383276,32.83364230161015,18.564425987153694,41.75097487526396,257.1799999999998,256.5342,30.258723780646744,9.556193450468426
2016-10-26,11.571679017361813,2.563770033305189,255.1253718578293,257.8480000000001,260.57062814217096,-102.23188991509258,257.7651923076926,257.2416666666668,254.48,255.0072768737676,253.13038461538443,0.10952191006856538,0.23800428004646695,30.29486136039454,19.490051734745855,45.14703398662622,257.9354999999999,257.4112,70.14286363349957,60.74059123496113
2016-11-09,20.6605635371661,2.963927539145113,249.10627170945563,253.00000000000009,256.8937282905446,-186.60774072586156,256.42307692307725,254.2194444444447,261.45,256.44045077251843,255.2630769230767,-1.2339459889226703,-0.6902746464553375,37.438458880730664,14.865456669751037,35.088737122761216,255.6789999999998,256.8382,47.61028732299642,56.68143396336413
2016-11-15,27.729356544637568,3.017678947457404,246.740071174889,251.23600000000016,255.7319288251113,-153.2227215628786,255.25115384615427,252.78777777777805,262.1,256.8504113247867,255.96038461538438,-1.657322816476352,-1.102282721066837,34.96575014773564,10.85510605254456,38.93167380591854,254.84499999999986,256.42679999999996,49.524714828897196,36.97718631178709
