date,open,high,low,close,volume,change,updown,comp,amount,marcap,highlow,SMA_20,SMA_50,RSI_14,MACD_line,MACD_signal,Bollinger_upper,Bollinger_middle,Bollinger_lower,ATR_14,CCI_20,Stochastic_K,Stochastic_D,ADX,PLUS_DI,MINUS_DI,Ichimoku_conversion_line,Ichimoku_base_line,Ichimoku_leading_span_A,Ichimoku_leading_span_B,Ichimoku_lagging_span
2023-06-05,344.89,344.95,343.04,343.91,117539485,0.0036,1,1.24,5859589381017,1810544292952920,0,333.004499999999,328.2938,70.2304073628571,4.15704730070104,3.19770097700074,345.396702247282,341.056,336.715297752719,3.28979489186632,125.039772430464,75.8147865982791,68.4493628101629,24.6020288112806,41.461242063508,16.2328618472026,339.175555555556,331.334615384616,318.717546022354,320.123173076923,339.46
2023-06-07,344.76,345.63,343.03,343.22,115841143,-0.002,2,-0.69,6698467134916,1810240450539980,0,333.720499999999,328.8432,68.4388460185027,4.29527566126285,3.41721591385316,346.085825434177,341.4,336.714174565824,3.24052382816159,112.135311503234,85.792939534098,75.6471823746594,26.0759588617981,40.5839758410524,15.3025572103864,339.939444444445,332.099038461539,319.261242603551,320.153076923077,341.13
2023-06-08,342.16,342.75,340.48,342.75,155259133,-0.0014,2,-0.47,8223937557279,1806237612843395,-1,334.446999999999,329.4122,67.1816851917107,4.31713234647498,3.59719920037753,346.26700664085,342.126,337.984993359151,3.20477212615004,83.0775493140594,74.3312399688606,78.6463220337456,26.4307855313232,38.1055269746366,20.0515240826539,340.540555555556,332.797307692308,319.800842373439,320.1925,346.93
2023-06-09,344.28,347.42,343.34,346.79,139698171,0.0118,1,4.04,7684517501450,1830032102669185,1,335.484499999999,330.091,71.9511665536732,4.60733764290643,3.79922688888331,346.920196585994,343.868,340.815803414007,3.30943125999647,117.27183972986,75.9802021396582,78.7014605475386,27.5561973719223,44.34412997489,18.0304470431832,341.517222222223,333.517115384616,320.33707758054,320.237692307692,345.75
2023-06-12,347.54,348.18,343.7,344.57,115930437,-0.0064,2,-2.22,5698323932948,1820594946451075,0,336.448999999999,330.6552,66.2532225220133,4.60510717551898,3.96040294621044,347.07366523134,344.248,341.422334768661,3.39304331285387,106.841568010889,69.9847906766206,73.4320775950461,28.7149543127653,41.7619200366313,16.3299845020889,342.513333333334,334.202692307693,320.870789776463,320.375,343.38
2023-06-13,346.92,347.46,345.38,346.39,119445575,0.0053,1,1.82,6632964983138,1829267523655540,0,337.587999999999,331.2428,68.4585120414903,4.69606498966823,4.107535354902,347.996607569286,344.744,341.491392430715,3.35711164765002,109.952382421606,73.7466642946093,73.2372190369623,29.7909429006909,39.193982357433,15.325854843614,343.145000000001,334.954230769231,321.395247370152,320.469038461539,343.11
2023-06-14,346.49,346.88,343.69,344.65,124557596,-0.005,2,-1.74,7736321734067,1816731223006180,0,338.597499999999,331.7748,64.1428809660578,4.57500840542997,4.20102996500759,347.928496161754,345.03,342.131503838247,3.3451751013893,86.6133333333324,61.3419913419909,68.3578154377399,30.1090087997148,36.52427791253,17.8905406417823,343.646111111112,335.723076923077,321.905929898094,320.535480769231,341.67
2023-06-15,345.93,346.58,342.72,343.19,117106186,-0.0042,2,-1.46,6745843526669,1808343352302765,0,339.491499999999,332.198,60.6859304563039,4.31155941885663,4.2231358557774,347.748601452108,345.118,342.487398547893,3.38194830843292,68.4067308513626,46.505716505716,60.5314573807717,30.0267734049332,33.5466258973372,18.4807015822979,344.335000000001,336.320192307693,322.406349852072,320.700192307692,342.39
2023-06-16,345.09,345.35,343.13,345.17,153589066,0.0058,1,1.98,7736292797120,1818934089556390,0,340.419499999999,332.6938,63.5546239807215,4.21396765537207,4.22130221569634,346.859394877418,344.794,342.728605122583,3.29895200068771,69.4110853537085,35.8785658785655,47.9087579087571,29.9504119669217,31.9341330841095,17.5923857625174,344.650555555556,336.95,322.898840401053,320.823557692308,344.32
2023-06-19,344.36,344.55,341.98,343.13,120263306,-0.0059,2,-2.04,6963633810111,1805565319074875,0,341.083999999999,333.1214,58.7944569157267,3.92674940585709,4.16239165372849,346.977650460669,344.506,342.034349539331,3.29116971492431,41.0463167609833,24.8217516465688,35.7353446769498,29.4063966573076,29.7232412266738,18.8702703211065,344.569444444445,337.597884615385,323.373159105852,320.999230769231,344.92
2023-06-20,341.98,343.02,341.15,342.58,157399274,-0.0016,2,-0.55,7244523542477,1802426760584690,0,341.501499999999,333.5018,57.5430878633324,3.61309693793675,4.05253271057014,345.722508529093,343.744,341.765491470908,3.19751473528686,15.5611963359449,30.2711887713988,30.3238354321773,28.5657913662265,28.4085590772769,19.8897421060564,344.320000000001,338.183653846154,323.832140450362,321.148173076923,340.56
2023-06-21,341.48,342.03,338.98,339.44,126950283,-0.0092,2,-3.14,6913816014726,1788039469073235,0,341.659999999999,333.9342,50.8844451500095,3.07569860052979,3.85716588856207,346.40798219095,342.702,338.996017809051,3.22626368276636,-38.9860956708068,17.3314676737829,24.1414693639165,26.965599834681,26.1443120203907,23.108789247953,344.196666666667,338.814423076923,324.274492110454,321.245673076923,344.76
2023-06-22,338.52,341.56,338.46,341.12,103389274,0.0049,1,1.68,5779890833345,1797032810462040,0,341.861499999999,334.2894,53.9544862467088,2.75362641480604,3.63645799381086,346.142916860293,342.288,338.433083139708,3.21724484828305,-39.6010238753816,23.2052259680068,23.6026274710625,25.2935096200451,24.344915973569,22.6728073620605,343.600000000001,339.465384615385,324.683002136753,321.439038461538,344.03
2023-06-23,341.95,342.21,338.21,338.45,100435756,-0.0078,2,-2.67,5393043115293,1780222319402325,-1,341.959499999999,334.5308,48.7401540589593,2.25691884576543,3.36055016420178,344.518142694365,340.944,337.369857305636,3.27315593054855,-67.9754827411427,16.148265626821,18.8949864228699,23.9612723528546,23.638309510455,20.6936945125535,342.963333333334,340.005769230769,325.076093852729,321.636153846154,345.62
2023-06-26,338.38,340.78,337.62,340.38,101453098,0.0057,1,1.93,5651363704054,1789505661797920,0,342.210999999999,334.721,52.3267052362204,1.99600073502688,3.0876402783668,343.221736904242,340.394,337.566263095759,3.26507336408079,-79.1271464881291,31.167758804209,23.5070834663453,22.4931745105127,22.0041948821769,20.5538579115056,342.161111111112,340.506538461539,325.446912393163,321.819615384615,351.0
2023-06-27,340.42,340.45,338.65,340.32,97622170,-0.0002,2,-0.06,5697821686579,1788370294476850,0,342.371499999999,334.8856,52.2044167389311,1.76404494188381,2.8229212110702,341.775135019466,339.942,338.108864980534,3.16042526664645,-81.486092833523,37.9067098272888,28.4075780861059,21.1299407997667,21.1090271335759,19.7176923162531,341.523888888889,340.920961538462,325.798630424064,322.049903846154,343.8
2023-06-28,341.38,341.6,337.6,338.41,96687412,-0.0056,2,-1.91,5864582112230,1774817268801590,0,342.216999999999,334.992,48.3321510957015,1.40984544649388,2.54030605815493,341.942049863358,339.736,337.529950136643,3.22039489045742,-94.1102043398481,42.5017131460924,37.1920605925297,20.3067503566974,21.7869362655156,17.9683334432883,340.962777777778,341.169615384615,326.126384368837,322.310576923077,341.54
2023-06-29,338.46,340.34,336.39,336.39,105438937,-0.006,2,-2.02,5646767759736,1765380332303235,-1,342.080499999999,335.0462,44.5670673727728,0.955132503422021,2.22327134720835,341.741474207852,338.79,335.838525792149,3.27250954113903,-128.670120898101,25.4646761090554,35.2910330274785,19.0117643358533,19.9085526064102,19.060223371233,340.310000000001,341.278076923077,326.437820512821,322.594519230769,341.25
2023-06-30,337.56,338.98,335.04,337.95,103950018,0.0046,1,1.56,5508923161611,1774836886599590,0,342.073999999999,335.1268,47.9399483815465,0.712435667643035,1.92110421129529,341.713772478145,338.69,335.666227521856,3.32018743105767,-135.329060130073,20.6434183376539,29.5366025309335,18.047849399566,18.2210468147725,20.3489354687359,339.615,341.260961538462,326.743406886917,323.010480769231,339.68
2023-07-03,340.26,343.5,340.07,343.08,98769880,0.0152,1,5.13,5786890864026,1802422081040550,1,342.094499999999,335.3184,57.1692055066681,0.923400418327333,1.7215634527017,343.824518473102,339.23,334.635481526898,3.4794597574107,1.99698328057562,46.4650723634893,30.8577222700658,17.9740271135052,25.4239956845279,18.0305010046551,339.581666666667,341.475576923077,327.029594428009,323.410769230769,337.95
2023-07-04,343.54,343.88,341.42,341.59,103848869,-0.0043,2,-1.49,5886726348275,1794752988722895,0,341.978499999999,335.4748,54.1656235622701,0.959302711104783,1.56911130438231,344.419254400713,339.484,334.548745599288,3.40664120330993,6.84691011235897,71.1634132383007,46.0906346464809,18.0179002222844,24.9093909983282,17.1004891789233,339.82,341.708653846154,327.303006245891,323.915673076923,341.61
2023-07-05,341.47,342.82,338.93,339.04,130507262,-0.0075,2,-2.55,7033000756311,1783860569076920,0,341.769499999999,335.6024,49.3837309240475,0.773080260020379,1.40990509550993,344.460583470039,339.61,334.759416529962,3.44116683164494,-47.1032727219688,71.4597841318741,63.0294232445543,17.0587755486411,22.8980813025997,20.8882221946947,339.916111111112,341.858653846154,327.569978632479,324.417884615385,340.46
2023-07-06,338.19,338.88,335.55,336.2,146366854,-0.0084,2,-2.84,7314513770662,1768949492537290,0,341.441999999999,335.7076,44.6553504124712,0.391816741250295,1.206287424658,344.524791536072,339.572,334.619208463928,3.44465491509887,-125.074679318219,44.1553544494719,62.2595172732152,16.6118306925179,21.240973495292,26.3853539015294,339.583333333334,341.723269230769,327.824193376069,325.049326923077,338.98
2023-07-07,334.79,334.79,330.33,331.57,134887011,-0.0138,2,-4.63,7478770217695,1747185302641165,0,340.680999999999,335.765,38.2289443834777,-0.280703870221998,0.908889165682001,346.489798630656,338.296,330.102201369344,3.61789384973466,-213.54939141733,22.5074440789656,46.0408608867701,17.4496031215478,18.7793101314676,33.6334140761953,338.845555555556,341.407307692308,328.077107988166,325.648557692308,336.33
2023-07-10,331.82,333.6,330.39,330.84,116841484,-0.0022,2,-0.73,6691187382928,1742729157984580,-1,339.994499999999,335.8922,37.3170828429981,-0.862642196928505,0.5545828931599,344.174568560922,335.848,327.521431439078,3.58875857475362,-203.111894963747,8.67910036566412,25.1139662980335,18.2275346627899,17.5795003789874,31.4845759167888,338.006111111112,341.159038461539,328.326532297831,326.254326923077,331.28
2023-07-11,333.47,337.02,332.91,337.02,147277345,0.0187,1,6.18,7596424812740,1772580616932000,0,339.525999999999,336.1532,48.5135252009071,-0.815754650081146,0.280515384511691,341.314640720162,334.934,328.553359279838,3.7738472479855,-98.1677186363876,22.1593264771718,17.7819569739335,17.7582825982369,21.9963399049498,27.8018112324468,337.491111111112,340.911538461539,328.589391847469,326.834326923077,330.23
2023-07-12,336.82,339.46,336.15,339.46,185295511,0.0072,1,2.44,9373928603665,1780856197758110,0,339.266499999999,336.4406,52.1478080125873,-0.575079168647108,0.109396473879931,341.619871249866,335.018,328.416128750134,3.74071530170083,-26.0412665078842,52.4422293062001,27.760218716345,16.598332478187,25.2652356165873,26.0446225712767,337.428888888889,340.673461538462,328.883489069692,327.460865384615,328.42
2023-07-13,341.6,343.01,341.1,341.13,154057328,0.0049,1,1.67,9011170315725,1791787862182200,0,339.163499999999,336.734,54.5143348858172,-0.246742775288283,0.0381686240462883,344.278264680308,336.004,327.729735319692,3.72709278015077,66.3350799265908,79.5787839525037,51.3934465786248,16.2074262416638,30.3497886681174,24.2726859596704,337.989444444445,340.585961538462,329.211664612098,328.104807692308,328.84
2023-07-14,343.49,346.93,342.9,346.93,155034900,0.017,1,5.8,8932215852366,1818594678329370,1,339.251499999999,337.0908,61.6145629606625,0.475990783899249,0.12573305601688,349.587347011668,339.076,328.564652988333,3.87515758156857,164.372868642996,95.0578338590956,75.6929490392661,16.6634041662243,34.3306631999253,21.6777393468505,338.337222222223,340.712884615385,329.579964661408,328.653173076923,329.7
2023-07-17,345.38,346.98,344.74,345.75,150885641,-0.0034,2,-1.18,8057203233780,1811082540210460,0,339.382499999999,337.4754,59.5769816715125,0.942679574899159,0.289122359793336,349.560505181576,342.058,334.555494818425,3.75836061145653,160.595929380023,92.1438324376315,88.9268167497432,17.0965931191852,32.9641729171169,20.7548799796777,338.693888888889,340.731346153846,329.985260108482,329.264711538462,329.15
2023-07-18,346.49,346.98,342.9,343.38,131142906,-0.0069,2,-2.37,8781574650658,1803734771682240,0,339.422499999999,337.8196,55.5999675611839,1.10851632482905,0.45300115280048,348.889553938919,343.33,337.770446061082,3.78133485349535,118.706845491648,86.0056661685635,91.0691108217632,16.9245421875408,30.4236145709869,22.6310143065942,339.145555555556,340.692884615385,330.423364973702,329.875576923077,333.82
2023-07-19,345.61,345.69,341.78,343.11,123777034,-0.0008,2,-0.27,7905984625450,1805854594062160,0,339.605999999999,338.1038,55.1483082881742,1.20427427620058,0.6032557774805,348.162955032628,344.06,339.957044967373,3.79052522110283,87.855059112544,64.0668906583593,80.7387964215177,16.4274664296411,28.1820041262635,23.0740877347889,339.870000000001,340.589615384616,330.892961456279,330.5175,330.25
2023-07-20,341.37,343.29,340.62,341.67,116380034,-0.0042,2,-1.44,6938620125279,1798692633941075,-1,339.633499999999,338.3728,52.6899369540528,1.15070259392809,0.712745140770017,347.974487094399,344.168,340.361512905601,3.71048770530977,46.5753424657563,39.1507034005783,63.0744200758333,15.6209933356509,26.7334854371311,24.1211619830893,340.913888888889,340.461538461539,331.394523750822,331.101346153846,332.53
2023-07-21,339.19,342.39,337.45,342.39,130846247,0.0021,1,0.72,9892909860168,1806392023594475,0,339.830499999999,338.6998,53.7989130108196,1.15305295574962,0.800806703765937,346.019999999937,343.26,340.500000000064,3.79831001207336,19.9874339357645,34.176471277497,45.7980217788112,14.997699527034,24.2499858649595,27.8416410377718,341.794444444445,340.279615384616,331.915157790928,331.652596153846,333.76
2023-07-24,341.98,345.87,340.67,344.32,151453723,0.0056,1,1.93,14838459929182,1822435036353170,0,340.027499999999,339.0806,56.7270705295973,1.29571431665539,0.899788226343828,344.771001947643,342.974,341.176998052357,3.89843072549669,75.3934794828543,46.8112943567812,40.0461563449518,14.3438533553003,28.315725739852,25.1889888079264,342.717222222223,340.242307692308,332.449634697568,332.154711538462,334.94
2023-07-25,345.78,346.27,342.93,344.92,200892226,0.0017,1,0.6,15078062906126,1829116038118645,1,340.257499999999,339.5068,57.6261919856573,1.44058331090741,1.00794724325655,345.679378568305,343.282,340.884621431695,3.85854281653264,88.2563462338759,69.5394422197,50.1757359513257,13.8344782555084,27.3054530879721,23.6315684733824,343.472222222223,340.293653846154,332.990371466141,332.585673076923,334.75
2023-07-26,345.18,345.42,339.53,340.56,296536749,-0.0126,2,-4.36,30537102402046,1803219472657460,-1,340.364999999999,339.8288,49.5666309629025,1.18986148804612,1.04433009221446,346.029419837841,342.772,339.514580162159,4.00364690106602,28.3248358825689,64.0142637444392,60.1216667736398,13.2304885482978,24.4361205829122,27.2141960600729,343.518888888889,340.308653846154,333.528464825773,332.982115384615,338.28
2023-07-27,341.64,345.5,340.58,344.76,238862076,0.0123,1,4.2,20393084993630,1810588417479670,0,340.783499999999,340.2178,55.9568702819,1.31491007141068,1.0984460880537,346.747570550242,343.39,340.032429449759,4.07052926527559,59.087387350649,67.6114890400606,67.0550650013996,12.6473077163583,22.458237463719,24.8551113216756,343.310555555556,340.406153846154,334.073044871796,333.346730769231,341.02
2023-07-28,343.55,344.34,341.31,344.03,197315869,-0.0021,2,-0.73,13896925764031,1810780672364745,0,341.087499999999,340.5662,54.6604943759208,1.33966425984255,1.14668972241147,346.938345323094,343.718,340.497654676906,4.02620574632734,47.1371877564546,61.6353894013919,64.4203807286302,12.1057826581288,21.0836551090949,23.3338255351045,342.973333333334,340.514423076923,334.62600057528,333.680480769231,340.29
2023-07-31,346.5,347.18,344.72,345.62,168147750,0.0046,1,1.59,12853488882170,1825698537567265,0,341.214499999999,340.8818,56.9973490822174,1.4706293446842,1.21147764686602,347.542320973207,343.978,340.413679026794,3.96361962158967,95.0239348563047,76.4177467887913,68.5548750767476,11.6961972367896,25.0047911841895,22.009250715462,343.085555555556,340.735192307693,335.176792406312,334.067403846154,337.85
2023-08-01,347.35,351.23,346.56,351.0,171252619,0.0156,1,5.38,12746206416721,1851393335293465,1,341.684999999999,341.2172,63.7967720800974,1.98565179754092,1.366312477001,351.94134436649,345.194,338.44665563351,4.08121822004755,152.417061611374,81.4692032688191,73.1741131530004,12.2737957361115,29.6379162390766,19.8482731092584,343.658888888889,341.108076923077,335.720346400395,334.394134615385,336.74
2023-08-02,349.1,349.74,343.25,343.8,173994097,-0.0205,2,-7.2,11758446996647,1814467196970325,0,341.922999999999,341.3678,51.9567233507015,1.79217193242823,1.45148436808645,351.154481905862,345.842,340.529518094139,4.34327406147273,70.7610564150653,69.2922576518268,75.7264025698121,11.8522571176768,25.8604194935033,22.762070411471,344.163333333334,341.375192307693,336.249742767916,334.664711538462,336.4
2023-08-03,344.8,345.05,340.1,341.54,169190939,-0.0066,2,-2.26,10148538837763,1805658055617460,0,342.189999999999,341.4568,48.8895956659225,1.4398766314718,1.44916282076352,351.556671559387,345.198,338.839328440614,4.38661162851039,2.83430528934634,47.0689784030203,65.9434797745551,11.3325656301155,23.7760075970074,26.0566365758068,344.458333333334,341.489615384616,336.761669953978,334.864230769231,337.58
2023-08-04,341.6,342.72,340.62,341.25,118843923,-0.0008,2,-0.29,7770010333908,1804094879141900,0,342.673999999999,341.552,48.4939992528481,1.12431904090511,1.38419406479184,351.753550042018,344.642,337.530449957982,4.22328222647394,-24.9265081023274,17.8350606785365,44.7320989111275,10.8499949630943,22.9315456481481,25.1311726174973,344.280555555556,341.616730769231,337.243568376069,335.000384615385,335.54
2023-08-07,339.6,343.18,339.46,339.68,117858472,-0.0046,2,-1.57,9069975205636,1788109988513460,0,343.115999999999,341.6386,46.3093057948133,0.739032392559068,1.25516173034528,351.445291259869,343.454,335.462708740131,4.18733349601151,-66.6889872648574,8.37986637669226,24.4279684860827,10.688905173687,21.4763858721173,25.5151885326436,343.916111111112,341.7825,337.683685075609,335.109038461538,335.99
2023-08-08,342.12,342.62,337.25,337.95,127774416,-0.0051,2,-1.73,8629258839464,1783727281690130,-1,343.162499999999,341.6554,43.9592205070353,0.290741914310047,1.06227776713823,344.754735992128,340.844,336.933264007873,4.27180967486783,-128.119691624199,5.93535910870354,10.7167620546438,11.0585359946081,19.5479928404745,26.9194685513137,343.633888888889,341.711346153847,338.10577457265,335.25625,341.19
2023-08-09,339.0,342.38,338.45,341.61,115524453,0.0108,1,3.66,7886430699758,1806676446008160,1,343.269999999999,341.6576,49.7671680054579,0.228169694436247,0.895456152597837,343.235405591298,340.406,337.576594408702,4.28310898380585,-87.2080540807139,21.1236927876034,11.812972757666,11.4017646140349,18.103821451842,24.9307054800225,343.342222222223,341.625384615385,338.507774490468,335.437211538462,344.98
2023-08-10,339.69,340.46,339.09,340.46,164733982,-0.0034,2,-1.15,8882537660388,1803796461185540,0,343.236499999999,341.6844,48.0810277572723,0.0848077592708592,0.733326473932442,342.796238669052,340.19,337.583761330948,4.15717262781972,-107.481407481406,38.5444846847626,21.8678455270228,11.7204769035026,17.3199502602719,23.8512393649101,343.003333333334,341.583076923077,338.882006081526,335.585576923077,340.67
2023-08-11,341.88,343.03,338.8,338.98,128907642,-0.0043,2,-1.48,7520582870783,1794972207973510,0,342.838999999999,341.7024,45.924553547463,-0.146541993457276,0.557352780454498,342.234082464627,339.736,337.237917535374,4.16237458297545,-88.4313564651532,46.4008878511407,35.3563551078352,11.1594917007877,20.4729686487685,22.119900326471,342.443888888889,341.725384615385,339.211080292571,335.648173076923,338.82
2023-08-14,338.58,339.52,335.28,336.33,125087415,-0.0078,2,-2.65,7013971873774,1780307587814060,0,342.367999999999,341.5756,42.2689365372354,-0.537524939401408,0.338377236483317,342.770453535963,339.066,335.361546464038,4.16791925562006,-170.715696119109,32.2845382509202,39.0766369289408,11.5483643523014,18.9853235168698,26.5450549896349,341.166666666667,341.911538461539,339.482520956608,335.650961538462,338.75
2023-08-16,333.69,334.17,330.54,331.28,126659888,-0.015,2,-5.05,7665362552865,1748984340543925,0,341.762999999999,341.323,36.3334940834865,-1.24057397181463,0.0225869948237282,345.087666115321,337.732,330.376333884679,4.28378216593291,-266.227805020039,16.2156066582036,31.6336775867545,12.8695381550266,17.1524134704149,31.8858649695443,339.595555555556,341.925384615385,339.706879109139,335.669615384615,333.04
2023-08-17,329.63,330.43,325.74,330.23,117989700,-0.0032,2,-1.05,7284433463595,1745909593007560,0,341.118999999999,341.0632,35.2259102553378,-1.86101895194673,-0.354134194530364,343.603270463166,335.456,327.308729536835,4.37351201122341,-267.708468608861,15.1472983208795,21.2158144100008,14.8433178231321,15.6004673394101,36.8402407547951,337.985555555556,341.66076923077,339.889893573308,335.780384615385,332.02
2023-08-18,326.9,330.65,326.24,328.42,119156122,-0.0055,2,-1.81,6558915050646,1733429761794400,-1,340.456499999999,340.7766,33.339227281418,-2.47030184006229,-0.777367723636749,340.96989270314,333.048,325.12610729686,4.37611829613602,-213.508589468403,15.7979323501213,15.7202791097345,16.6026037134792,14.836612613765,34.1884212534789,336.516111111112,341.30076923077,340.035897024984,336.004038461538,331.58
2023-08-21,329.45,331.09,328.3,328.84,100072004,0.0013,1,0.42,5306601152966,1735532241797550,0,339.778999999999,340.4176,34.2196440868402,-2.88600436676182,-1.19909505226176,336.70508223336,331.02,325.334917766641,4.26282413212631,-157.173980703393,21.3218096038353,17.4223467582784,18.0814988503076,14.8802766718573,32.5901230974623,335.224444444445,340.825384615385,340.161607084156,336.3425,326.9
2023-08-22,331.65,332.53,328.69,329.7,93980650,0.0026,1,0.86,5506519286028,1741227337243770,0,339.047999999999,340.1202,36.0812181278604,-3.11020430230406,-1.58131690227022,331.724787039546,329.694,327.663212960455,4.232622408403,-120.41561094944,28.323916568482,21.8145528408125,18.945757428199,16.3460977093511,30.4781924006205,334.188333333334,340.275192307693,340.27145792242,336.755096153846,326.71
2023-08-23,328.95,330.22,327.87,329.15,87579120,-0.0017,2,-0.55,4908114626772,1733928616314735,0,338.259499999999,339.7754,35.3914059882104,-3.29429024265983,-1.92391157034814,330.541822593663,329.268,327.994177406337,4.09814937923136,-115.426592324602,39.8974578761523,29.8477280161562,19.9021086016538,15.676573735369,30.6590449007954,332.925000000001,339.628461538462,340.355898257726,337.124230769231,319.45
2023-08-24,333.14,334.04,332.14,333.82,105020379,0.0142,1,4.67,7005814431759,1757727511179625,1,337.922499999999,339.5588,45.0054888741182,-3.02843973732422,-2.14481720374336,333.909867479927,329.986,326.062132520074,4.15471013785769,-56.1910877510085,64.7918297516562,44.3377347320965,19.5234404313563,20.9260641468106,28.0815446559735,332.182222222223,339.172692307693,340.415944690993,337.447788461538,318.58
2023-08-25,329.31,331.4,328.66,330.25,82419945,-0.0107,2,-3.57,5183029254340,1744505752491610,0,337.196999999999,339.3,40.0938003898284,-3.07042649539665,-2.32993906207402,333.951275482658,330.352,326.752724517343,4.22651655658214,-83.7650650642019,61.9913814030672,55.5602230102916,19.880604184188,19.1012163664426,31.5139428573258,330.972777777778,338.645576923077,340.461336702828,337.771923076923,318.94
2023-08-28,332.1,332.67,330.87,332.53,95135763,0.0069,1,2.28,5316398471426,1760722766932675,0,336.621999999999,339.0472,44.2764852727515,-2.88645114636051,-2.44124147893132,334.659627431547,331.09,327.520372568454,4.09747965968342,-55.2476436586456,70.4266578010495,65.7366229852573,19.8238125143235,20.5093128951452,30.1844890040023,330.347222222223,338.253846153846,340.49991822814,338.092307692308,319.11
2023-08-29,333.57,334.46,332.7,333.76,88518037,0.0037,1,1.23,5374375286648,1766316168834965,0,336.028999999999,338.8598,46.448726867931,-2.6112972273566,-2.47525262861637,335.678546570639,331.902,328.125453429361,3.94265968399174,-31.1878787878792,67.8261104812308,66.7480498951155,19.2422740156819,23.0351101503482,29.1290726743632,330.483333333334,338.01,340.527204142012,338.299903846154,324.74
2023-08-30,337.11,337.69,334.94,334.94,89254989,0.0035,1,1.18,5261255262994,1771698698507585,0,335.225999999999,338.707,48.5219832463692,-2.27183136799624,-2.43456837649235,336.257373922475,333.06,329.862626077525,3.94175542084948,4.5801879169834,78.1501818131797,72.1343166984863,17.8932269133971,27.2477368372788,27.0546297025714,331.397777777778,337.7425,340.5533382643,338.596153846154,328.85
2023-08-31,335.38,336.06,333.39,334.75,146249137,-0.0006,2,-0.19,8353483521588,1767270012625285,0,334.773499999999,338.6132,48.1984103015951,-1.99513496686774,-2.34668169456743,336.696741369634,333.246,329.795258630367,3.85091574793166,-3.87291559139595,75.4552212010658,73.8105044984917,16.967964538984,25.8983090625882,28.5897773348232,332.095555555556,337.362692307693,340.584079552926,338.945769230769,325.77
2023-09-01,334.11,338.95,334.07,338.28,119773878,0.0105,1,3.53,7125172143762,1774330080051850,0,334.610499999999,338.5564,54.2964392630795,-1.47401801479424,-2.17214895861279,338.683812103976,334.852,331.020187896024,3.92442176593654,39.4296788482819,76.2319130584153,76.6124386908865,16.1212101107582,28.8580945413425,26.0504020784126,332.852777777778,337.13326923077,340.609538954636,339.246153846154,323.29
2023-09-04,339.1,341.02,337.6,341.02,96694641,0.0081,1,2.74,6508906900027,1790620958840645,1,334.598999999999,338.6078,58.3908875289408,-0.830362077815892,-1.90379158245341,341.960360431622,336.55,331.139639568379,3.88839163979821,88.8050314465395,86.383260419065,79.3567982261816,15.8013042782513,30.8476302580069,24.4138022529163,333.819444444445,336.989807692308,340.623108563446,339.610288461538,327.35
2023-09-05,340.15,341.45,339.25,340.29,82753176,-0.0021,2,-0.73,5134979321517,1788637891077700,0,334.629499999999,338.606,56.9276146659615,-0.374844040834944,-1.59800207412972,343.09167149467,337.856,332.62032850533,3.76779223695548,97.3619876058889,92.4386204129098,85.0179312967963,15.5999272604797,30.3762517764704,23.3955787420457,335.075555555556,336.894615384616,340.631231097963,339.989903846154,328.82
2023-09-06,339.66,340.48,337.36,337.85,91705977,-0.0072,2,-2.44,5420049337915,1774873568250275,0,334.624499999999,338.5566,52.2173359828459,-0.208328837606757,-1.32006742682512,342.826045578633,338.438,334.049954421367,3.72152136288723,68.4567609048001,80.3143093465676,86.3787300595138,14.8726021183551,28.5572202510511,25.6221219640439,335.723333333334,336.624230769231,340.647608892177,340.370480769231,322.76
2023-09-07,336.93,338.02,335.08,336.74,88385491,-0.0033,2,-1.11,5855712918059,1764817364072585,0,334.380999999999,338.5232,50.1831107781889,-0.164041099036467,-1.08886216126739,342.005671276371,338.836,335.66632872363,3.66569840839529,40.7146215326731,59.0405966094403,77.2645087896389,14.0258754296408,26.9212383494887,28.5970171840899,336.447777777778,336.149423076923,340.687980358318,340.807307692308,317.96
2023-09-08,336.29,336.66,333.92,336.4,79833140,-0.001,2,-0.34,5163660415254,1763539874881915,0,334.177999999999,338.5234,49.5464074627749,-0.154595821250211,-0.902008893263956,342.199154984777,338.46,334.720845015223,3.6052913792242,29.038498742503,41.4829254468338,60.2792771342802,13.5305985231873,25.4171417283184,29.2975036917152,336.838888888889,335.718461538462,340.747474112427,341.148076923077,315.5
2023-09-11,336.52,337.62,335.33,337.58,112564980,0.0035,1,1.18,6057231547309,1769506540106345,0,334.107999999999,338.516,51.8306292967442,-0.0513028449647095,-0.731867683604107,340.504131768459,337.772,335.039868231542,3.5113419949939,58.1365363735045,39.2397888122305,46.5877702895012,12.794671392774,26.1859716168021,27.9327165136896,337.160555555556,335.483846153846,340.820850180803,341.329615384615,318.43
2023-09-12,338.51,338.81,335.28,335.54,94675658,-0.006,2,-2.04,6577900088134,1756291034820950,-1,334.068499999999,338.3652,47.8014200243844,-0.132525694370997,-0.611999285757485,338.485653810198,336.822,335.158346189802,3.51267470963719,52.9421821041453,35.4118755330977,38.7115299307203,11.9890811309777,26.7261281801958,25.927681737711,337.241666666667,335.305961538462,340.903719592374,341.447403846154,316.49
